,Name,Address,Latitude,Longitude
760,One Aldwych,"1 Aldwych, London, WC2R 0, United Kingdom, London, England WC2R 0, GBR",51.5117832,-0.1194172
761,Hotel Cafe Royal,"68 Regent Street, London, W1B 0DD, United Kingdom, London, England W1B 0DD, GBR",51.5100916,-0.1359431
762,The Chesterfield Mayfair,"34 Charles Street, London, W1J 5, United Kingdom, London, England W1J 5, GBR",51.5076899,-0.1471358
763,The London EDITION,"12 Berners Place, London, W1T 3NP, United Kingdom, London, England W1T 3NP, GBR",51.5167472,-0.135965
764,Georgian House Hotel,"37 St George's Drive, London, SW1V 4, United Kingdom, London, England SW1V 4, GBR",51.490724,-0.143868
765,Rosewood London,"WC1V 7EN, London, England, United Kingdom, London, England WC1V 7EN, GBR",51.5173303,-0.1180966
766,Thistle Hyde Park,"90-92 Lancaster Gate, London, W2 3, United Kingdom, London, England W2 3, GBR",51.5112451,-0.1808938
767,Hilton London Green Park,"W1J 7BN, London, England, United Kingdom, London, England W1J 7BN, GBR",51.5064534,-0.1456146
768,88 Studios,"86 Holland Road, London, W14 8BN, United Kingdom, London, England W14 8BN, GBR",51.4992789,-0.2090733
769,Grange Rochester Hotel,"69 Vincent Square, London, SW1P 1, United Kingdom, London, England SW1P 1, GBR",51.4942654,-0.1366026
770,ME London by Melia,"336-337 Strand, London, WC2R 1, United Kingdom, London, England WC2R 1, GBR",51.511879,-0.118552
771,Club Quarters Hotel St Paul s,"EC4M 7DR, London, England, United Kingdom, London, England EC4M 7DR, GBR",51.5139298,-0.101126
772,Club Quarters Hotel Gracechurch,"1 Corbet Court, London, EC3V 0DR, United Kingdom, London, England EC3V 0DR, GBR",51.5127964,-0.0847973
773,Ten Manchester Street Hotel,"10 Manchester Street, London, W1U 4DG, United Kingdom, London, England W1U 4DG, GBR",51.5188,-0.153839
774,The Kensington Hotel,"109-113 Queen's Gate, London, SW7 3, United Kingdom, London, England SW7 3, GBR",51.4925478,-0.1780611
775,Park International Hotel,"117 Cromwell Road, London, SW7 4DS, United Kingdom, London, England SW7 4DS, GBR",51.4945144,-0.1866172
776,The Connaught,"10 Mount Street, London, W1K 2, United Kingdom, London, England W1K 2, GBR",51.5101556,-0.1496314
777,The Chelsea Harbour Hotel,"Battersea Church Road, London, SW10 0, United Kingdom, London, England SW10 0, GBR",51.4756558,-0.1813888
778,The Academy,"21 Gower Street, London, WC1E 6, United Kingdom, London, England WC1E 6, GBR",51.5205441,-0.1308091
779,Holiday Inn London Bloomsbury,"54 Herbrand Street, London, WC1N 1HD, United Kingdom, London, England WC1N 1HD, GBR",51.5241248,-0.1258066
780,Lansbury Heritage Hotel,"117 Poplar High Street, London, E14 0AE, United Kingdom, London, England E14 0AE, GBR",51.5090985,-0.0157302
781,DoubleTree by Hilton Hotel London Marble Arch,"W1H 7BY, London, England, United Kingdom, London, England W1H 7BY, GBR",51.514573,-0.15666
782,Amba Hotel Charing Cross,"455 Strand, London, WC2N 4, United Kingdom, London, England WC2N 4, GBR",51.508236,-0.1261963
783,Hilton London Angel Islington,"17 Barford Street, London, N1 0QB, United Kingdom, London, England N1 0QB, GBR",51.5360906,-0.1048176
784,Shepherd s Bush Boutique Hotel,"202 Uxbridge Road, London, W12 7JP, United Kingdom, London, England W12 7JP, GBR",51.5054544,-0.2262216
785,Charlotte Street Hotel,"13 Charlotte Street, London, W1T 2, United Kingdom, London, England W1T 2, GBR",51.5184158,-0.1348509
786,Rafayel Hotel Spa,"34 Lombard Road, London, SW11 3RF, United Kingdom, London, England SW11 3RF, GBR",51.4703604,-0.1779869
787,Novotel London Tower Bridge,"10 Pepys Street, London, EC3N 2, United Kingdom, London, England EC3N 2, GBR",51.5106538,-0.0773676
788,The Montague On The Gardens,"14 Montague Street, London, WC1B 5, United Kingdom, London, England WC1B 5, GBR",51.520181,-0.1256957
789,The Lanesborough,"London, SW1X 7, United Kingdom, London, England SW1X 7, GBR",51.50303,-0.15242
790,Thistle Holborn The Kingsley,"15 Bloomsbury Way, London, WC1A 2, United Kingdom, London, England WC1A 2, GBR",51.5179659,-0.1234343
791,The Lodge Hotel Putney,"1 Upper Richmond Road, London, SW15 2, United Kingdom, London, England SW15 2, GBR",51.4572991,-0.2055425
792,Blakes Hotel,"31 Roland Gardens, London, SW7 3PF, United Kingdom, London, England SW7 3PF, GBR",51.4892447,-0.1803196
793,The Capital,"Rysbrack Street, London, SW3 1, United Kingdom, London, England SW3 1, GBR",51.4997486,-0.1615242
794,Durrants Hotel,"24 George Street, London, W1U 3QZ, United Kingdom, London, England W1U 3QZ, GBR",51.5179386,-0.1529794
795,Crowne Plaza London The City,"19 New Bridge Street, London, EC4V 6DB, United Kingdom, London, England EC4V 6DB, GBR",51.5122429,-0.1045036
796,Grange City Hotel,"Cooper's Row, London, EC3N 2, United Kingdom, London, England EC3N 2, GBR",51.5110114,-0.0771251
797,Great Northern Hotel A Tribute Portfolio Hotel London,"N1C 4QL, London, England, United Kingdom, London, England N1C 4QL, GBR",51.531427,-0.126133
798,Dukes Hotel,"30 St James's Place, London, SW1A 1NR, United Kingdom, London, England SW1A 1NR, GBR",51.5055381,-0.1396885
799,The Hari London,"20 Chesham Place, London, SW1X 8HQ, United Kingdom, London, England SW1X 8HQ, GBR",51.4973203,-0.1562558
