,Name,Address,Latitude,Longitude
472,B Montmartre,"4 Rue Lécluse, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.883631,2.3257643
473,Hotel Elys es Bassano,"24 Rue de Bassano, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.8689307,2.2974503
474,Hotel Carlton s Montmartre,"11 Rue Lallier, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8819068,2.3410005
475,Mercure Paris Bastille Marais,"53 Rue Richard Lenoir, 75011 Paris, France, Paris, Île-de-France 75011, FRA",48.8571207,2.3805581
476,Hotel Vignon,"23 Rue Vignon, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8717146,2.3261812
477,H tel Duo,"11 Rue du Temple, 75004 Paris, France, Paris, Île-de-France 75004, FRA",48.8581186,2.3529369
478,Villa Panth on,"41 Rue des Écoles, 75005 Paris, France, Paris, Île-de-France 75005, FRA",48.8488044,2.3469889
479,Best Western Premier Le Swann,"5 Rue de Naples, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8797331,2.3206003
480,Le Marceau Bastille,"13 Rue Jules César, 75012 Paris, France, Paris, Île-de-France 75012, FRA",48.8490691,2.3697484
481,Royal Saint Michel,"3 Boulevard Saint-Michel, 75005 Paris, France, Paris, Île-de-France 75005, FRA",48.8528364,2.3440803
482,BoB Hotel by Elegancia,"30 Rue Pernety, 75014 Paris, France, Paris, Île-de-France 75014, FRA",48.8335233,2.3191194
483,H tel Etoile Saint Honor by Happyculture,"214 Rue du Faubourg Saint-Honoré, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8756508,2.3041568
484,Le Littr,"11 Rue Littré, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8454447,2.3242814
485,Grand H tel Du Palais Royal,"4 Rue de Valois, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8630829,2.3378592
486,Atala Champs Elys es,"10 Rue Chateaubriand, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8735418,2.302442
487,Artus Hotel by MH,"34 Rue de Buci, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8535639,2.3360169
488,Hotel Le Chat Noir,"68 Boulevard de Clichy, 75018 Paris, France, Paris, Île-de-France 75018, FRA",48.8836255,2.3340538
489,Hotel Tour d Auvergne Opera,"10 Rue Louise-Émilie de La Tour d'Auvergne, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8789432,2.3448623
490,First Hotel Paris Tour Eiffel,"2 Boulevard Garibaldi, 75015 Paris, France, Paris, Île-de-France 75015, FRA",48.8475112,2.3022198
491,Best Western Premier Faubourg 88,"88 Rue du Faubourg Poissonnière, 75010 Paris, France, Paris, Île-de-France 75010, FRA",48.8776756,2.3493159
492,H tel Barri re Le Fouquet s,"46 Avenue George V, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8710709,2.3013119
493,Hotel Square,"3 Rue de Boulainvilliers, 75016 Paris, France, Paris, Île-de-France 75016, FRA",48.851589,2.2777274
494,Kube Hotel Ice Bar,"3 Passage Ruelle, 75018 Paris, France, Paris, Île-de-France 75018, FRA",48.88657,2.3588332
495,H tel Regina,"Place des Pyramides, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8637503,2.3320406
496,Pullman Paris Centre Bercy,"3 Rue de Libourne, 75012 Paris, France, Paris, Île-de-France 75012, FRA",48.8315204,2.3870797
497,Hotel Les Bulles De Paris,"32 Rue des Écoles, 75005 Paris, France, Paris, Île-de-France 75005, FRA",48.849147,2.3471935
498,Hotel du Petit Moulin,"31 Rue de Poitou, 75003 Paris, France, Paris, Île-de-France 75003, FRA",48.8615843,2.3620652
499,Hotel Cambon,"3 Rue de Hanovre, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.866435,2.3251076
