,Name,Address,Latitude,Longitude
353,Op ra Marigny,"11 Rue de l'Arcade, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.871723,2.3235377
354,Mercure Paris Opera Grands Boulevards,"40 Rue des Petites Écuries, 75010 Paris, France, Paris, Île-de-France 75010, FRA",48.8740668,2.3502172
355,Mercure Paris Centre Tour Eiffel,"27 Rue de la Fédération, 75015 Paris, France, Paris, Île-de-France 75015, FRA",48.8548641,2.2923181
356,H tel Le M,"20B Rue de la Gaîté, 75014 Paris, France, Paris, Île-de-France 75014, FRA",48.8397623,2.3235324
357,H tel Balzac,"6 Rue Balzac, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8732785,2.3004174
358,Le Relais Madeleine,"11 Rue Godot de Mauroy, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.870961,2.3267678
359,Ibis Styles Paris Gare Saint Lazare,"9 Rue de Constantinople, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8796596,2.3209155
360,H tel Thoumieux,"2B Rue de la Comète, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8595985,2.3088076
361,Mercure Paris Montparnasse Raspail,"207 Boulevard Raspail, 75014 Paris, France, Paris, Île-de-France 75014, FRA",48.8412131,2.3302954
362,K K H tel Cayr Saint Germain des Pr s,"4 Boulevard Raspail, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8553117,2.3254628
363,Splendid Etoile,"11 Rue de Tilsitt, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.874707,2.2936761
364,H tel des Champs Elys es,"2 Rue d'Artois, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8722884,2.3090359
365,Hotel Parc Saint Severin Esprit de France,"22 Rue de la Parcheminerie, 75005 Paris, France, Paris, Île-de-France 75005, FRA",48.8518584,2.3447798
366,Park Hyatt Paris Vendome,"5 Rue de la Paix, 75002 Paris, France, Paris, Île-de-France 75002, FRA",48.8688155,2.3305236
367,H tel Cristal Champs Elys es,"9 Rue Washington, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8726814,2.3020866
368,H tel Hor,"7 Rue de Dunkerque, 75010 Paris, France, Paris, Île-de-France 75010, FRA",48.8793427,2.3577745
369,Paris Marriott Rive Gauche Hotel,"11 Boulevard Saint-Jacques, 75014 Paris, France, Paris, Île-de-France 75014, FRA",48.8315962,2.3399796
370,InterContinental Paris Avenue Marceau,"64 Avenue Marceau, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8706373,2.2982095
371,Hotel Louis 2,"2 Rue Saint-Sulpice, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8516148,2.3381293
372,Hotel du Collectionneur Arc de Triomphe,"53 Rue de Courcelles, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8769204,2.3069132
373,Hotel de Nell,"9 Rue du Conservatoire, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8732788,2.3466576
374,Novotel Paris Centre Gare Montparnasse,"17 Rue du Cotentin, 75015 Paris, France, Paris, Île-de-France 75015, FRA",48.838484,2.3150904
375,Edouard 7 Paris Op ra,"39 Avenue de l'Opéra, 75002 Paris, France, Paris, Île-de-France 75002, FRA",48.8683133,2.3330851
376,Boutique H tel Konfidentiel,"64 Rue de l'Arbre-Sec, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8612535,2.3426256
377,Holiday Inn Paris Elys es,"24 Rue de Miromesnil, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8730437,2.3161144
378,Mercure Paris 19 Philharmonie La Villette,"228 Avenue Jean Jaurès, 75019 Paris, France, Paris, Île-de-France 75019, FRA",48.8886969,2.3945403
379,Hotel Montalembert,"5 Rue Montalembert, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8567042,2.3277805
380,Royal Garden Champs Elysees,"218 Rue du Faubourg Saint-Honoré, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8757155,2.3038781
381,H tel Original Paris,"6 Boulevard Beaumarchais, 75011 Paris, France, Paris, Île-de-France 75011, FRA",48.8546989,2.3691899
382,H tel Raphael,"2 Avenue des Portugais, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.8713239,2.2937849
383,H tel Pont Royal,"7 Rue Montalembert, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8565629,2.3273623
384,Mill sime H tel,"15 Rue Jacob, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8550236,2.3350786
385,Pullman Paris Montparnasse,"12 Rue Vercingétorix, 75014 Paris, France, Paris, Île-de-France 75014, FRA",48.8382943,2.3210421
386,H tel Le Marianne,"11 Rue Paul Baudry, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8725794,2.3075779
387,Paris Marriott Champs Elysees Hotel,"Galerie du Claridge, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8711365,2.3050482
388,H tel des Ducs D Anjou,"1 Rue Sainte-Opportune, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8598229,2.347111
389,H tel Gustave,"34 Rue Viala, 75015 Paris, France, Paris, Île-de-France 75015, FRA",48.8502052,2.289043
390,TRYP Paris Op ra,"3 Boulevard Montmartre, 75002 Paris, France, Paris, Île-de-France 75002, FRA",48.8713619,2.3426375
391,Mercure Paris Montmartre Sacr Coeur,"5 Rue Caulaincourt, 75018 Paris, France, Paris, Île-de-France 75018, FRA",48.8852794,2.3301021
392,H tel Square Louvois,"12 Rue de Louvois, 75002 Paris, France, Paris, Île-de-France 75002, FRA",48.8684165,2.336869
393,H tel Baume,"7 Rue Casimir Delavigne, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8501522,2.3392782
394,Mercure Paris Gobelins Place d Italie,"8B Avenue de la Soeur Rosalie, 75013 Paris, France, Paris, Île-de-France 75013, FRA",48.8321231,2.3536172
395,Le Pavillon de la Reine Spa,"28 Place des Vosges, 75003 Paris, France, Paris, Île-de-France 75003, FRA",48.8562725,2.3660412
396,Windsor Opera,"10 Rue Gabriel Laumain, 75010 Paris, France, Paris, Île-de-France 75010, FRA",48.8734851,2.3485111
397,Hotel Maison FL,"3 Rue Auguste Maquet, 75016 Paris, France, Paris, Île-de-France 75016, FRA",48.8396395,2.2663056
398,Franklin Roosevelt,"18 Rue Clément Marot, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8678432,2.3033075
399,Sofitel Paris Le Faubourg,"15 Rue Boissy d'Anglas, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.868414,2.3213247
