,Name,Address,Latitude,Longitude
227,H tel Da Vinci Spa,"25 Rue des Saints-Pères, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8565778,2.3319767
228,Mercure Paris Porte De Versailles Expo,"36 Rue du Moulin, 92170 Vanves, France, Vanves, Île-de-France 92170, FRA",48.8268251,2.2912033
229,H tel Regent s Garden,"6 Rue Pierre Demours, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.8797513,2.2919634
230,Novotel Paris Vaugirard Montparnasse,"261 Rue de Vaugirard, 75015 Paris, France, Paris, Île-de-France 75015, FRA",48.8399018,2.3031011
231,Hotel Eden,"110 Rue Blomet, 75015 Paris, France, Paris, Île-de-France 75015, FRA",48.8405612,2.2991035
232,Novotel Paris Centre Tour Eiffel,"61 Quai de Grenelle, 75015 Paris, France, Paris, Île-de-France 75015, FRA",48.8500283,2.2834126
233,Best Western Le 18 Paris,"2 Impasse Sainte-Henriette, 75018 Paris, France, Paris, Île-de-France 75018, FRA",48.8966167,2.3434843
234,Best Western Nouvel Orl ans Montparnasse,"27 Avenue du Général Leclerc, 75014 Paris, France, Paris, Île-de-France 75014, FRA",48.8309896,2.3297301
235,H tel Madison by MH,"143 Boulevard Saint-Germain, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8531641,2.3344097
236,Bradford Elys es Astotel,"10 Rue Saint-Philippe du Roule, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8729676,2.3081178
237,Best Western Premier Louvre Saint Honor,"141 Rue Saint-Honoré, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.861711,2.340674
238,Forest Hill Paris la Villette,"75019 Paris, France, Paris, Île-de-France 75019, FRA",48.8969854,2.3852745
239,Mercure Paris 15 Porte de Versailles,"6P Rue Saint-Lambert, 75015 Paris, France, Paris, Île-de-France 75015, FRA",48.8382542,2.2903494
240,H tel Saint Marc,"12 Rue Favart, 75002 Paris, France, Paris, Île-de-France 75002, FRA",48.8708863,2.3382128
241,Melia Paris Tour Eiffel,"35 Rue Jean Goujon, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8651994,2.3045076
242,Le Meurice,"228 Rue de Rivoli, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8653685,2.328218
243,Relais Du Louvre,"19 Rue des Prêtres Saint-Germain-l'Auxerrois, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8592264,2.340996
244,Relais H tel du Vieux Paris,"7 Rue Gît-le-Coeur, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8538608,2.3429487
245,Les Jardins De La Villa Spa,"5 Rue Belidor, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.8801757,2.2859534
246,La Maison Champs Elys es,"8 Rue Jean Goujon, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.866676,2.3089908
247,Hotel Le Six,"14 Rue Stanislas, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8438352,2.3280708
248,H tel Powers,"52 Rue François 1er, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8691409,2.3031503
249,Hotel Bachaumont,"18 Rue Bachaumont, 75002 Paris, France, Paris, Île-de-France 75002, FRA",48.8663208,2.3450399
250,H tel Montmartre Mon Amour,"7 Rue Paul Albert, 75018 Paris, France, Paris, Île-de-France 75018, FRA",48.886687,2.3449332
251,L Hotel Pergol se Paris,"3 Rue Pergolèse, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.8756618,2.2863468
252,Best Western Premier Kapital Op ra,"34 Rue de Moscou, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8814425,2.3235592
253,Mercure Paris Alesia,"187 Boulevard Brune, 75014 Paris, France, Paris, Île-de-France 75014, FRA",48.8237487,2.324056
254,Le 123 S bastopol Astotel,"123 Boulevard de Sébastopol, 75002 Paris, France, Paris, Île-de-France 75002, FRA",48.8675886,2.3531018
255,Hotel Indigo Paris Opera,"2 Rue Édouard VII, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8704371,2.329236
256,Monsieur Cadet Hotel Spa Ex Meyerhold Spa,"4 Rue Cadet, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8742767,2.3426276
257,Mercure Paris Opera Louvre,"2 Rue d'Amboise, 75002 Paris, France, Paris, Île-de-France 75002, FRA",48.8710895,2.3393461
258,H tel Champs lys es Plaza,"35 Rue de Berri, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8737043,2.3061477
259,Holiday Inn Paris Montparnasse Pasteur,"10 Rue Gager-Gabillot, 75015 Paris, France, Paris, Île-de-France 75015, FRA",48.8376887,2.3063102
260,Hotel Les Th tres,"10 Rue Chénier, 75002 Paris, France, Paris, Île-de-France 75002, FRA",48.8694768,2.3515065
261,Best Western Hotel Montmartre Sacr Coeur,"64 Boulevard Barbès, 75018 Paris, France, Paris, Île-de-France 75018, FRA",48.888539,2.3498459
262,Hotel L Antoine,"12 Rue de Charonne, 75011 Paris, France, Paris, Île-de-France 75011, FRA",48.8524215,2.3743832
263,Holiday Inn Paris Gare Montparnasse,"81 Avenue du Maine, 75014 Paris, France, Paris, Île-de-France 75014, FRA",48.8382916,2.3230188
264,Mercure Paris Gare De Lyon TGV,"102 Allée de Bercy, 75012 Paris, France, Paris, Île-de-France 75012, FRA",48.8442949,2.3730938
265,H tel D Aubusson,"33 Rue Dauphine, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8547329,2.3395277
266,H tel Duc De St Simon,"14 Rue de Saint-Simon, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8560685,2.3236846
267,Le Pigalle Hotel,"9 Rue Frochot, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8816073,2.3371648
268,Residence Henri IV,"50 Rue des Bernardins, 75005 Paris, France, Paris, Île-de-France 75005, FRA",48.8481917,2.3490316
269,Terrass H tel Montmartre by MH,"14 Rue Joseph de Maistre, 75018 Paris, France, Paris, Île-de-France 75018, FRA",48.8865626,2.3329648
270,Hotel Daniel Paris,"8 Rue Frédéric Bastiat, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8728492,2.3073663
271,Best Western Amiral Hotel,"4 Rue du Docteur Laurent, 75013 Paris, France, Paris, Île-de-France 75013, FRA",48.8252307,2.3569005
272,Hotel le Lapin Blanc,"41 Boulevard Saint-Michel, 75005 Paris, France, Paris, Île-de-France 75005, FRA",48.8491801,2.3423357
273,InterContinental Paris Le Grand,"2 Rue Scribe, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8708391,2.3303651
274,H tel Fabric,"94 Boulevard Richard Lenoir, 75011 Paris, France, Paris, Île-de-France 75011, FRA",48.8629329,2.3723823
275,Le 7 Eiffel Hotel,"17 Rue Amélie, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8585193,2.3077243
276,Best Western Plus de Neuville Arc de Triomphe,"3 Rue Verniquet, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.8869128,2.3004034
277,Hotel Atmospheres,"11 Passage du Clos-Bruneau, 75005 Paris, France, Paris, Île-de-France 75005, FRA",48.8485387,2.3479852
278,Splendide Royal Paris,"18 Rue du Cirque, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8709627,2.3154141
279,Hotel Saint Dominique,"62 Rue Saint-Dominique, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8599998,2.3087425
280,Novotel Suites Paris Nord 18 me,"3 Impasse Marteau, 93210 Saint-Denis, France, Saint-Denis, Île-de-France 93210, FRA",48.9015941,2.3597783
281,Mercure Tour Eiffel Grenelle,"68 Boulevard de Grenelle, 75015 Paris, France, Paris, Île-de-France 75015, FRA",48.850448,2.2928845
282,Hotel Monsieur,"62 Rue des Mathurins, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8735135,2.3217457
283,Mercure Paris Notre Dame Saint Germain des Pr s,"20 Rue du Sommerard, 75005 Paris, France, Paris, Île-de-France 75005, FRA",48.8503074,2.3450612
284,Villa Montparnasse,"13 Rue Froidevaux, 75014 Paris, France, Paris, Île-de-France 75014, FRA",48.8349272,2.3295913
285,H tel Vernet,"25 Rue Vernet, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.871859,2.2978177
286,Grand Pigalle Hotel,"29 Rue Victor Massé, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.880856,2.3375085
287,Napoleon Paris,"38 Avenue de Friedland, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8743885,2.2980915
288,Montfleuri,"21 Avenue de la Grande Armée, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.8747153,2.2906388
289,Lyric H tel Paris,"2 Rue de Gramont, 75002 Paris, France, Paris, Île-de-France 75002, FRA",48.8690126,2.3368708
290,9Hotel Republique,"9 Rue Pierre Chausson, 75010 Paris, France, Paris, Île-de-France 75010, FRA",48.8708419,2.3605864
291,H tel Aiglon Esprit de France,"2 Boulevard Edgar Quinet, 75014 Paris, France, Paris, Île-de-France 75014, FRA",48.8396623,2.3300582
292,Maison Albar H tel Paris Champs Elys es ex Mac Mahon,"1B Avenue Mac Mahon, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.8753837,2.2944651
293,Derby Alma,"8 Avenue Rapp, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8605031,2.3006606
294,H tel Mayfair Paris,"3 Rue Rouget de Lisle, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8661363,2.3260648
295,Garden Elys e,"12 Rue Saint-Didier, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.8663444,2.2881979
296,Best Western Allegro Nation,"4 Rue Mousset-Robert, 75012 Paris, France, Paris, Île-de-France 75012, FRA",48.8430891,2.4049867
297,Best Western Mercedes Arc de Triomphe,"17 Rue Brémontier, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.8848292,2.3035189
298,Le Narcisse Blanc Spa,"19 Boulevard de La-Tour-Maubourg, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8605125,2.3106533
299,H tel Saint Paul Rive Gauche,"43 Rue Monsieur le Prince, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8496819,2.3402806
